year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall,age2,educ2
2004,26.0,1978.0,2,1,12.0,33209.0,,,0.9184,676.0,144.0
2004,42.0,1962.0,1,3,18.0,128434.60593800001,,2.0,0.9184,1764.0,324.0
2004,39.0,1965.0,1,3,9.0,14340.25,,2.0,1.8368,1521.0,81.0
2004,44.0,1960.0,2,2,14.0,27171.0,,2.0,0.9617,1936.0,196.0
2004,47.0,1957.0,2,1,12.0,,,,2.885,2209.0,144.0
2004,61.0,1943.0,1,1,9.0,,,,0.4808,3721.0,81.0
2004,25.0,1979.0,2,3,13.0,22642.5,,2.0,0.4592,625.0,169.0
2004,36.0,1968.0,2,1,12.0,14340.25,,,0.4808,1296.0,144.0
2004,79.0,1925.0,2,1,14.0,27171.0,,2.0,0.4808,6241.0,196.0
2004,81.0,1923.0,2,1,16.0,,,,0.4592,6561.0,256.0
2004,21.0,1983.0,2,1,15.0,2717.1,,2.0,3.2143,441.0,225.0
2004,53.0,1951.0,2,1,16.0,40756.5,,,0.9184,2809.0,256.0
2004,50.0,1954.0,2,1,10.0,,,,0.9184,2500.0,100.0
2004,59.0,1945.0,2,2,16.0,128434.60593800001,,,0.9184,3481.0,256.0
2004,41.0,1963.0,2,1,12.0,33209.0,1.0,2.0,0.9184,1681.0,144.0
2004,52.0,1952.0,2,1,18.0,27171.0,,,0.9184,2704.0,324.0
2004,72.0,1932.0,1,1,13.0,16604.5,,2.0,0.9184,5184.0,169.0
2004,55.0,1949.0,2,2,13.0,12830.75,,2.0,2.2959,3025.0,169.0
2004,33.0,1971.0,2,1,20.0,128434.60593800001,,1.0,1.8368,1089.0,400.0
2004,31.0,1973.0,2,1,20.0,14340.25,1.0,,0.9184,961.0,400.0
2004,50.0,1954.0,1,2,8.0,3924.7,,,0.4592,2500.0,64.0
2004,22.0,1982.0,2,1,15.0,8302.25,2.0,,0.9617,484.0,225.0
2004,30.0,1974.0,2,2,16.0,22642.5,,,0.9184,900.0,256.0
2004,30.0,1974.0,2,1,14.0,,,1.0,1.7514,900.0,196.0
2004,42.0,1962.0,2,3,12.0,128434.60593800001,,,3.6735,1764.0,144.0
2004,64.0,1940.0,1,1,16.0,49813.5,2.0,2.0,0.9617,4096.0,256.0
2004,46.0,1958.0,2,1,12.0,49813.5,,,0.9617,2116.0,144.0
2004,47.0,1957.0,2,1,13.0,40756.5,1.0,1.0,0.9184,2209.0,169.0
2004,48.0,1956.0,2,1,18.0,128434.60593800001,,,2.7551,2304.0,324.0
2004,46.0,1958.0,2,3,14.0,128434.60593800001,,,1.8368,2116.0,196.0
2004,35.0,1969.0,1,1,16.0,40756.5,,2.0,1.834,1225.0,256.0
2004,56.0,1948.0,2,1,14.0,40756.5,,,2.885,3136.0,196.0
2004,33.0,1971.0,2,1,12.0,40756.5,,,1.3776,1089.0,144.0
2004,66.0,1938.0,1,1,17.0,40756.5,,,0.9184,4356.0,289.0
2004,30.0,1974.0,2,3,14.0,19623.5,,,1.8368,900.0,196.0
2004,39.0,1965.0,2,1,16.0,14340.25,1.0,2.0,0.9184,1521.0,256.0
2004,30.0,1974.0,1,2,12.0,12830.75,,1.0,0.9184,900.0,144.0
2004,19.0,1985.0,2,2,11.0,301.9,,,0.9184,361.0,121.0
2004,43.0,1961.0,1,1,12.0,128434.60593800001,,,1.8368,1849.0,144.0
2004,65.0,1939.0,2,2,12.0,,2.0,2.0,0.9617,4225.0,144.0
2004,50.0,1954.0,1,1,20.0,128434.60593800001,1.0,,0.9184,2500.0,400.0
2004,34.0,1970.0,1,1,14.0,33209.0,1.0,,0.9617,1156.0,196.0
2004,46.0,1958.0,2,1,16.0,33209.0,,,0.9184,2116.0,256.0
2004,24.0,1980.0,1,1,16.0,2717.1,,,3.6735,576.0,256.0
2004,67.0,1937.0,2,1,14.0,40756.5,,,1.3776,4489.0,196.0
2004,69.0,1935.0,1,1,16.0,60380.0,,,0.9617,4761.0,256.0
2004,52.0,1952.0,2,1,13.0,128434.60593800001,1.0,,0.9184,2704.0,169.0
2004,64.0,1940.0,2,1,18.0,6792.75,,2.0,0.9184,4096.0,324.0
2004,35.0,1969.0,2,1,12.0,27171.0,,,0.4592,1225.0,144.0
2004,30.0,1974.0,2,2,14.0,11321.25,1.0,,0.9184,900.0,196.0
2004,56.0,1948.0,1,1,16.0,128434.60593800001,2.0,1.0,0.9617,3136.0,256.0
2004,26.0,1978.0,1,1,12.0,6792.75,,,0.9617,676.0,144.0
2004,44.0,1960.0,2,1,16.0,128434.60593800001,1.0,2.0,0.9184,1936.0,256.0
2004,19.0,1985.0,2,2,13.0,,,,3.6735,361.0,169.0
2004,69.0,1935.0,1,1,16.0,27171.0,,,0.9184,4761.0,256.0
2004,57.0,1947.0,1,1,12.0,19623.5,1.0,,1.9234,3249.0,144.0
2004,52.0,1952.0,1,1,13.0,33209.0,,,1.4425,2704.0,169.0
2004,72.0,1932.0,2,1,12.0,,1.0,2.0,0.4808,5184.0,144.0
2004,27.0,1977.0,2,1,16.0,27171.0,,2.0,0.9184,729.0,256.0
2004,41.0,1963.0,2,1,16.0,27171.0,1.0,2.0,0.9184,1681.0,256.0
2004,58.0,1946.0,2,1,17.0,,1.0,2.0,0.9617,3364.0,289.0
2004,47.0,1957.0,2,1,12.0,22642.5,,,1.3776,2209.0,144.0
2004,47.0,1957.0,2,1,19.0,49813.5,,,0.8757,2209.0,361.0
2004,48.0,1956.0,1,1,14.0,40756.5,1.0,,0.9184,2304.0,196.0
2004,38.0,1966.0,1,1,16.0,2113.3,,,0.9184,1444.0,256.0
2004,39.0,1965.0,2,3,14.0,49813.5,,,0.9184,1521.0,196.0
2004,38.0,1966.0,2,2,13.0,40756.5,,,0.9184,1444.0,169.0
2004,54.0,1950.0,2,1,8.0,,1.0,2.0,1.8368,2916.0,64.0
2004,25.0,1979.0,1,1,12.0,33209.0,,,1.8368,625.0,144.0
2004,31.0,1973.0,2,1,18.0,33209.0,,2.0,0.9184,961.0,324.0
2004,57.0,1947.0,2,1,18.0,128434.60593800001,1.0,1.0,0.9184,3249.0,324.0
2004,31.0,1973.0,2,1,15.0,49813.5,,,0.9184,961.0,225.0
2004,29.0,1975.0,1,1,20.0,49813.5,,,0.9184,841.0,400.0
2004,46.0,1958.0,2,3,14.0,128434.60593800001,,,1.8368,2116.0,196.0
2004,36.0,1968.0,2,1,14.0,49813.5,,,1.8368,1296.0,196.0
2004,49.0,1955.0,1,1,12.0,,,,3.2663,2401.0,144.0
2004,62.0,1942.0,1,1,12.0,22642.5,,2.0,0.9617,3844.0,144.0
2004,51.0,1953.0,1,1,16.0,128434.60593800001,,,1.9234,2601.0,256.0
2004,44.0,1960.0,1,1,13.0,9811.75,,,0.4592,1936.0,169.0
2004,54.0,1950.0,2,1,12.0,,,,0.9617,2916.0,144.0
2004,52.0,1952.0,1,1,16.0,60380.0,1.0,1.0,0.9184,2704.0,256.0
2004,51.0,1953.0,2,2,2.0,40756.5,,,1.3776,2601.0,4.0
2004,53.0,1951.0,1,1,14.0,128434.60593800001,,1.0,0.9184,2809.0,196.0
2004,18.0,1986.0,2,1,12.0,,,,1.4425,324.0,144.0
2004,75.0,1929.0,2,1,12.0,19623.5,,,0.9617,5625.0,144.0
2004,52.0,1952.0,2,1,15.0,128434.60593800001,,,1.3776,2704.0,225.0
2004,58.0,1946.0,1,1,16.0,33209.0,,,0.9184,3364.0,256.0
2004,52.0,1952.0,2,3,16.0,16604.5,,,1.3776,2704.0,256.0
2004,40.0,1964.0,2,1,12.0,12830.75,,1.0,2.7551,1600.0,144.0
2004,58.0,1946.0,2,1,12.0,22642.5,,,0.9184,3364.0,144.0
2004,58.0,1946.0,1,1,16.0,128434.60593800001,,,3.6735,3364.0,256.0
2004,35.0,1969.0,2,1,12.0,33209.0,,,0.9617,1225.0,144.0
2004,43.0,1961.0,1,1,11.0,8302.25,,2.0,1.9234,1849.0,121.0
2004,78.0,1926.0,2,1,12.0,,,,0.9184,6084.0,144.0
2004,44.0,1960.0,2,1,16.0,14340.25,1.0,2.0,1.8368,1936.0,256.0
2004,33.0,1971.0,2,1,13.0,14340.25,,,0.9184,1089.0,169.0
2004,55.0,1949.0,1,1,16.0,33209.0,,2.0,0.9184,3025.0,256.0
2004,32.0,1972.0,2,1,12.0,60380.0,,,0.9617,1024.0,144.0
2004,34.0,1970.0,2,3,9.0,11321.25,,,0.9617,1156.0,81.0
2004,26.0,1978.0,1,1,16.0,,1.0,1.0,2.7551,676.0,256.0
2004,70.0,1934.0,2,1,9.0,8302.25,,,0.4808,4900.0,81.0
2004,31.0,1973.0,1,1,12.0,40756.5,2.0,2.0,0.9617,961.0,144.0
2004,49.0,1955.0,1,1,15.0,,,2.0,0.9617,2401.0,225.0
2004,28.0,1976.0,2,1,12.0,22642.5,,,1.8368,784.0,144.0
2004,30.0,1974.0,1,2,12.0,12830.75,,1.0,0.9184,900.0,144.0
2004,21.0,1983.0,2,1,15.0,2717.1,,2.0,3.2143,441.0,225.0
2004,81.0,1923.0,2,1,9.0,19623.5,,2.0,1.8368,6561.0,81.0
2004,52.0,1952.0,1,1,12.0,128434.60593800001,1.0,1.0,1.8368,2704.0,144.0
2004,65.0,1939.0,2,1,7.0,3320.9,1.0,,0.4808,4225.0,49.0
2004,44.0,1960.0,1,1,12.0,27171.0,,1.0,0.9184,1936.0,144.0
2004,52.0,1952.0,2,1,12.0,19623.5,1.0,1.0,1.9234,2704.0,144.0
2004,43.0,1961.0,2,1,16.0,49813.5,,,0.4592,1849.0,256.0
2004,50.0,1954.0,2,1,18.0,128434.60593800001,1.0,,1.8368,2500.0,324.0
2004,19.0,1985.0,2,1,13.0,19623.5,2.0,,0.9617,361.0,169.0
2004,24.0,1980.0,1,1,16.0,128434.60593800001,,,0.4592,576.0,256.0
2004,49.0,1955.0,1,1,16.0,40756.5,,,1.8368,2401.0,256.0
2004,63.0,1941.0,1,1,16.0,,,,0.9184,3969.0,256.0
2004,47.0,1957.0,2,1,13.0,22642.5,,,1.8368,2209.0,169.0
2004,36.0,1968.0,1,3,14.0,27171.0,,2.0,3.6735,1296.0,196.0
2004,27.0,1977.0,2,1,20.0,12830.75,1.0,,0.9184,729.0,400.0
2004,61.0,1943.0,2,1,18.0,3924.7,,,1.9234,3721.0,324.0
2004,53.0,1951.0,2,1,15.0,128434.60593800001,1.0,,1.3776,2809.0,225.0
2004,51.0,1953.0,2,2,2.0,40756.5,,,1.3776,2601.0,4.0
2004,21.0,1983.0,2,1,14.0,12830.75,,1.0,0.9184,441.0,196.0
2004,40.0,1964.0,2,1,14.0,128434.60593800001,,,1.4425,1600.0,196.0
2004,43.0,1961.0,2,2,13.0,19623.5,1.0,2.0,0.4592,1849.0,169.0
2004,67.0,1937.0,1,2,8.0,3924.7,,,0.4592,4489.0,64.0
2004,37.0,1967.0,1,1,12.0,40756.5,,,0.9184,1369.0,144.0
2004,40.0,1964.0,2,3,10.0,27171.0,1.0,2.0,0.9184,1600.0,100.0
2004,33.0,1971.0,2,1,14.0,301.9,,,0.9184,1089.0,196.0
2004,40.0,1964.0,2,1,16.0,,,,0.9184,1600.0,256.0
2004,26.0,1978.0,1,1,11.0,6792.75,,1.0,0.9617,676.0,121.0
2004,19.0,1985.0,2,1,12.0,,,,1.3776,361.0,144.0
2004,23.0,1981.0,2,1,16.0,33209.0,,,0.9617,529.0,256.0
2004,42.0,1962.0,2,1,9.0,3924.7,1.0,2.0,0.9184,1764.0,81.0
2004,18.0,1986.0,1,1,11.0,33209.0,,,1.8368,324.0,121.0
2004,63.0,1941.0,2,1,12.0,49813.5,1.0,2.0,0.9617,3969.0,144.0
2004,52.0,1952.0,1,1,15.0,128434.60593800001,,,1.8368,2704.0,225.0
2004,57.0,1947.0,2,1,16.0,40756.5,,,1.8368,3249.0,256.0
2004,48.0,1956.0,2,1,16.0,128434.60593800001,,,1.8368,2304.0,256.0
2004,61.0,1943.0,1,1,15.0,14340.25,,,0.4592,3721.0,225.0
2004,35.0,1969.0,2,1,14.0,22642.5,,,0.4592,1225.0,196.0
2004,45.0,1959.0,2,1,16.0,128434.60593800001,,2.0,0.9617,2025.0,256.0
2004,20.0,1984.0,1,3,14.0,301.9,1.0,2.0,6.4287,400.0,196.0
2004,52.0,1952.0,2,1,15.0,49813.5,,,1.4425,2704.0,225.0
2004,48.0,1956.0,2,1,13.0,19623.5,1.0,,1.3776,2304.0,169.0
2004,41.0,1963.0,2,1,16.0,60380.0,,,0.9184,1681.0,256.0
2004,28.0,1976.0,2,1,12.0,27171.0,,,1.8368,784.0,144.0
2004,30.0,1974.0,2,2,15.0,33209.0,,,0.9184,900.0,225.0
2004,30.0,1974.0,1,1,16.0,128434.60593800001,2.0,2.0,0.4808,900.0,256.0
2004,46.0,1958.0,2,1,16.0,128434.60593800001,,,0.9617,2116.0,256.0
2004,66.0,1938.0,1,1,17.0,40756.5,,,0.9184,4356.0,289.0
2004,85.0,1919.0,2,1,18.0,,2.0,,0.4592,7225.0,324.0
2004,51.0,1953.0,2,1,15.0,33209.0,,,1.9234,2601.0,225.0
2004,29.0,1975.0,2,1,12.0,49813.5,,,0.9617,841.0,144.0
2004,40.0,1964.0,2,2,12.0,9811.75,,,0.9184,1600.0,144.0
2004,25.0,1979.0,2,1,17.0,60380.0,1.0,2.0,1.8368,625.0,289.0
2004,49.0,1955.0,2,1,16.0,49813.5,,2.0,1.8368,2401.0,256.0
2004,70.0,1934.0,1,1,12.0,27171.0,,,0.9617,4900.0,144.0
2004,53.0,1951.0,1,1,19.0,60380.0,,2.0,0.9184,2809.0,361.0
2004,44.0,1960.0,1,1,16.0,40756.5,,1.0,1.3776,1936.0,256.0
2004,45.0,1959.0,2,1,14.0,27171.0,,,0.9184,2025.0,196.0
2004,61.0,1943.0,1,1,13.0,40756.5,2.0,,1.4425,3721.0,169.0
2004,85.0,1919.0,2,1,16.0,,,,0.4592,7225.0,256.0
2004,46.0,1958.0,1,3,15.0,40756.5,1.0,2.0,1.3776,2116.0,225.0
2004,47.0,1957.0,1,1,15.0,27171.0,1.0,,1.8368,2209.0,225.0
2004,52.0,1952.0,2,1,17.0,27171.0,,,1.3776,2704.0,289.0
2004,39.0,1965.0,1,3,18.0,9811.75,1.0,,0.9184,1521.0,324.0
2004,41.0,1963.0,2,1,14.0,16604.5,,,1.8368,1681.0,196.0
2004,57.0,1947.0,2,1,18.0,33209.0,1.0,,0.9184,3249.0,324.0
2004,55.0,1949.0,2,3,16.0,60380.0,,,1.8368,3025.0,256.0
2004,29.0,1975.0,1,1,12.0,60380.0,,,1.8368,841.0,144.0
2004,64.0,1940.0,2,2,10.0,9811.75,,,0.9617,4096.0,100.0
2004,20.0,1984.0,1,1,13.0,27171.0,2.0,,1.8368,400.0,169.0
2004,45.0,1959.0,1,2,10.0,19623.5,,,1.8368,2025.0,100.0
2004,29.0,1975.0,2,3,16.0,27171.0,,2.0,0.9184,841.0,256.0
2004,71.0,1933.0,2,1,9.0,,,2.0,0.4808,5041.0,81.0
2004,28.0,1976.0,1,1,12.0,16604.5,,,0.4592,784.0,144.0
2004,42.0,1962.0,2,1,19.0,128434.60593800001,,,1.8368,1764.0,361.0
2004,58.0,1946.0,1,1,12.0,33209.0,,,1.3776,3364.0,144.0
2004,26.0,1978.0,1,1,16.0,12830.75,,,0.9184,676.0,256.0
2004,54.0,1950.0,1,1,11.0,,,,0.9617,2916.0,121.0
2004,47.0,1957.0,2,1,9.0,22642.5,,,0.9617,2209.0,81.0
2004,,,2,2,12.0,,2.0,,0.9184,,144.0
2004,28.0,1976.0,1,1,14.0,60380.0,,,4.5919,784.0,196.0
2004,44.0,1960.0,1,1,15.0,40756.5,,,0.9617,1936.0,225.0
2004,45.0,1959.0,2,1,16.0,60380.0,,,0.9184,2025.0,256.0
2004,55.0,1949.0,2,2,12.0,12830.75,1.0,,0.4592,3025.0,144.0
2004,21.0,1983.0,2,1,12.0,19623.5,,,0.9184,441.0,144.0
2004,71.0,1933.0,2,3,12.0,27171.0,,2.0,3.8467,5041.0,144.0
2004,44.0,1960.0,2,1,12.0,33209.0,1.0,,1.8368,1936.0,144.0
2004,57.0,1947.0,2,1,12.0,5434.2,,,1.4425,3249.0,144.0
2004,55.0,1949.0,1,1,10.0,40756.5,,,0.9617,3025.0,100.0
2004,50.0,1954.0,1,1,12.0,8302.25,1.0,,0.9617,2500.0,144.0
2004,52.0,1952.0,2,1,16.0,27171.0,,,1.8368,2704.0,256.0
2004,40.0,1964.0,2,1,14.0,128434.60593800001,,,1.4425,1600.0,196.0
2004,52.0,1952.0,1,2,12.0,19623.5,,,1.8368,2704.0,144.0
2004,66.0,1938.0,2,1,13.0,27171.0,,,0.9184,4356.0,169.0
2004,27.0,1977.0,1,1,9.0,11321.25,2.0,,0.4592,729.0,81.0
2004,37.0,1967.0,1,1,18.0,33209.0,,1.0,1.8368,1369.0,324.0
2004,62.0,1942.0,1,1,,,,,0.9184,3844.0,
2004,19.0,1985.0,2,1,13.0,49813.5,1.0,2.0,1.3776,361.0,169.0
2004,39.0,1965.0,1,1,12.0,128434.60593800001,2.0,2.0,1.8368,1521.0,144.0
2004,53.0,1951.0,1,2,11.0,,,,0.4808,2809.0,121.0
2004,43.0,1961.0,2,3,10.0,3320.9,1.0,2.0,0.4592,1849.0,100.0
2004,32.0,1972.0,2,1,16.0,19623.5,,,0.9184,1024.0,256.0
2004,45.0,1959.0,2,1,19.0,128434.60593800001,1.0,,0.9184,2025.0,361.0
2004,78.0,1926.0,2,1,13.0,12830.75,,,0.4592,6084.0,169.0
2004,59.0,1945.0,2,1,14.0,128434.60593800001,,,0.9184,3481.0,196.0
2004,22.0,1982.0,1,3,11.0,,1.0,,1.3776,484.0,121.0
2004,35.0,1969.0,2,1,13.0,60380.0,,,0.9184,1225.0,169.0
2004,41.0,1963.0,2,2,12.0,2113.3,2.0,1.0,0.9184,1681.0,144.0
2004,45.0,1959.0,2,2,13.0,49813.5,,,1.3776,2025.0,169.0
2004,76.0,1928.0,2,1,12.0,33209.0,,2.0,1.3776,5776.0,144.0
2004,57.0,1947.0,2,1,18.0,33209.0,1.0,,0.9184,3249.0,324.0
2004,30.0,1974.0,1,1,16.0,22642.5,,,0.9184,900.0,256.0
2004,50.0,1954.0,1,1,12.0,8302.25,1.0,,0.9617,2500.0,144.0
2004,29.0,1975.0,1,2,12.0,,,,0.9184,841.0,144.0
2004,68.0,1936.0,1,1,11.0,40756.5,1.0,2.0,0.9184,4624.0,121.0
2004,29.0,1975.0,1,3,13.0,27171.0,1.0,,0.9184,841.0,169.0
2004,18.0,1986.0,2,1,12.0,,,,1.8368,324.0,144.0
2004,84.0,1920.0,1,1,10.0,9811.75,,2.0,0.9617,7056.0,100.0
2004,47.0,1957.0,1,1,20.0,60380.0,1.0,1.0,0.9184,2209.0,400.0
2004,30.0,1974.0,2,1,14.0,,,1.0,1.7514,900.0,196.0
2004,36.0,1968.0,1,1,15.0,33209.0,,2.0,1.8368,1296.0,225.0
2004,43.0,1961.0,1,2,14.0,40756.5,1.0,1.0,3.6735,1849.0,196.0
2004,53.0,1951.0,2,1,13.0,49813.5,,,1.3776,2809.0,169.0
2004,57.0,1947.0,2,3,16.0,22642.5,,,5.5103,3249.0,256.0
2004,61.0,1943.0,1,1,8.0,9811.75,,2.0,0.4808,3721.0,64.0
2004,50.0,1954.0,1,2,12.0,8302.25,,,0.9617,2500.0,144.0
2004,59.0,1945.0,1,1,12.0,40756.5,1.0,,0.4592,3481.0,144.0
2004,50.0,1954.0,2,1,13.0,49813.5,1.0,,2.7551,2500.0,169.0
2004,36.0,1968.0,1,2,13.0,40756.5,1.0,,0.9184,1296.0,169.0
2004,61.0,1943.0,1,1,14.0,33209.0,1.0,2.0,2.885,3721.0,196.0
2004,27.0,1977.0,1,1,16.0,22642.5,,1.0,0.9617,729.0,256.0
2004,28.0,1976.0,1,1,14.0,60380.0,,,4.5919,784.0,196.0
2004,31.0,1973.0,1,1,13.0,33209.0,,,1.3776,961.0,169.0
2004,39.0,1965.0,1,1,12.0,128434.60593800001,1.0,,0.9184,1521.0,144.0
2004,33.0,1971.0,2,3,14.0,40756.5,,,2.7551,1089.0,196.0
2004,82.0,1922.0,1,1,12.0,4528.5,,,0.9617,6724.0,144.0
2004,30.0,1974.0,2,1,16.0,19623.5,,,1.8368,900.0,256.0
2004,41.0,1963.0,2,1,15.0,49813.5,,,1.8368,1681.0,225.0
2004,35.0,1969.0,2,2,16.0,128434.60593800001,,,0.4592,1225.0,256.0
2004,48.0,1956.0,1,1,12.0,40756.5,,,1.3776,2304.0,144.0
2004,28.0,1976.0,2,1,12.0,,1.0,,0.9184,784.0,144.0
2004,45.0,1959.0,1,1,20.0,128434.60593800001,,,1.7514,2025.0,400.0
2004,31.0,1973.0,1,1,15.0,14340.25,,,0.9184,961.0,225.0
2004,20.0,1984.0,1,3,15.0,33209.0,,2.0,0.9184,400.0,225.0
2004,63.0,1941.0,2,1,15.0,,,,1.8368,3969.0,225.0
2004,39.0,1965.0,2,1,14.0,49813.5,1.0,,0.9184,1521.0,196.0
2004,55.0,1949.0,2,1,13.0,60380.0,,,0.9184,3025.0,169.0
2004,25.0,1979.0,2,2,13.0,27171.0,,2.0,0.9184,625.0,169.0
2004,56.0,1948.0,2,1,14.0,128434.60593800001,1.0,2.0,1.4425,3136.0,196.0
2004,30.0,1974.0,2,1,15.0,33209.0,1.0,,1.3776,900.0,225.0
2004,60.0,1944.0,1,1,16.0,60380.0,,,0.9184,3600.0,256.0
2004,32.0,1972.0,1,3,16.0,60380.0,,,1.8368,1024.0,256.0
2004,27.0,1977.0,2,1,12.0,16604.5,,,0.4592,729.0,144.0
2004,65.0,1939.0,2,2,12.0,,2.0,2.0,0.9617,4225.0,144.0
2004,26.0,1978.0,1,2,14.0,40756.5,,,3.6735,676.0,196.0
2004,31.0,1973.0,2,1,16.0,33209.0,,,0.9184,961.0,256.0
2004,76.0,1928.0,2,2,18.0,33209.0,,,0.9617,5776.0,324.0
2004,22.0,1982.0,2,3,15.0,33209.0,,2.0,1.8368,484.0,225.0
2004,35.0,1969.0,2,1,13.0,33209.0,1.0,1.0,0.9184,1225.0,169.0
2004,41.0,1963.0,2,2,16.0,,2.0,2.0,1.3776,1681.0,256.0
2004,87.0,1917.0,2,1,12.0,,1.0,,0.4592,7569.0,144.0
2004,61.0,1943.0,1,1,13.0,40756.5,2.0,,1.4425,3721.0,169.0
2004,54.0,1950.0,1,1,11.0,40756.5,,,1.9234,2916.0,121.0
2004,75.0,1929.0,1,1,12.0,49813.5,,2.0,1.8368,5625.0,144.0
2004,34.0,1970.0,1,1,15.0,60380.0,,,1.8368,1156.0,225.0
2004,78.0,1926.0,2,1,12.0,,,2.0,0.9617,6084.0,144.0
2004,51.0,1953.0,1,1,16.0,128434.60593800001,,,1.9234,2601.0,256.0
2004,31.0,1973.0,1,2,16.0,40756.5,1.0,2.0,0.9184,961.0,256.0
2004,46.0,1958.0,2,1,12.0,33209.0,,,0.9184,2116.0,144.0
2004,47.0,1957.0,2,1,18.0,,1.0,1.0,0.9184,2209.0,324.0
2004,50.0,1954.0,2,1,14.0,128434.60593800001,1.0,1.0,0.9184,2500.0,196.0
2004,30.0,1974.0,1,1,15.0,19623.5,,,0.9184,900.0,225.0
2004,48.0,1956.0,2,1,18.0,49813.5,1.0,,0.9617,2304.0,324.0
2004,23.0,1981.0,1,1,15.0,5434.2,2.0,,1.8368,529.0,225.0
2004,45.0,1959.0,2,1,11.0,6792.75,,1.0,0.4592,2025.0,121.0
2004,42.0,1962.0,2,1,14.0,301.9,1.0,,0.9617,1764.0,196.0
2004,25.0,1979.0,2,3,14.0,11321.25,,2.0,1.3776,625.0,196.0
2004,57.0,1947.0,2,1,12.0,40756.5,,,2.7551,3249.0,144.0
2004,18.0,1986.0,2,1,11.0,,,,3.6735,324.0,121.0
2004,44.0,1960.0,2,1,18.0,,2.0,2.0,0.9184,1936.0,324.0
2004,32.0,1972.0,2,1,14.0,128434.60593800001,,,0.9184,1024.0,196.0
2004,55.0,1949.0,2,1,12.0,40756.5,,,0.9617,3025.0,144.0
2004,31.0,1973.0,2,1,12.0,3924.7,1.0,1.0,2.1588,961.0,144.0
2004,42.0,1962.0,2,3,12.0,128434.60593800001,,,3.6735,1764.0,144.0
2004,89.0,1915.0,2,1,11.0,,2.0,2.0,0.9617,7921.0,121.0
2004,51.0,1953.0,1,1,12.0,33209.0,,,0.9617,2601.0,144.0
2004,24.0,1980.0,2,1,16.0,33209.0,,,1.8368,576.0,256.0
2004,20.0,1984.0,2,2,8.0,,,1.0,1.8368,400.0,64.0
2004,43.0,1961.0,1,1,12.0,128434.60593800001,,,1.8368,1849.0,144.0
2004,48.0,1956.0,2,1,12.0,,2.0,1.0,0.9617,2304.0,144.0
2004,75.0,1929.0,2,1,15.0,33209.0,,,0.9184,5625.0,225.0
2004,38.0,1966.0,2,1,16.0,40756.5,,,1.8368,1444.0,256.0
2004,62.0,1942.0,1,1,17.0,128434.60593800001,,,0.9184,3844.0,289.0
2004,41.0,1963.0,2,2,13.0,8302.25,1.0,2.0,0.9184,1681.0,169.0
2004,30.0,1974.0,1,1,13.0,27171.0,2.0,1.0,0.4808,900.0,169.0
2004,36.0,1968.0,2,2,12.0,12830.75,1.0,,1.3776,1296.0,144.0
2004,46.0,1958.0,2,1,12.0,12830.75,,,1.8368,2116.0,144.0
2004,59.0,1945.0,2,1,12.0,27171.0,1.0,,0.9184,3481.0,144.0
2004,48.0,1956.0,2,1,14.0,16604.5,,,0.4592,2304.0,196.0
2004,44.0,1960.0,1,1,10.0,16604.5,1.0,,0.4592,1936.0,100.0
2004,72.0,1932.0,1,1,10.0,3924.7,,,0.4592,5184.0,100.0
2004,63.0,1941.0,1,1,20.0,60380.0,1.0,,1.8368,3969.0,400.0
2004,47.0,1957.0,2,1,17.0,,,,2.3118,2209.0,289.0
2004,62.0,1942.0,1,1,13.0,9811.75,,,0.9184,3844.0,169.0
2004,34.0,1970.0,1,1,16.0,33209.0,,1.0,0.9184,1156.0,256.0
2004,48.0,1956.0,1,1,12.0,40756.5,,2.0,0.9184,2304.0,144.0
2004,61.0,1943.0,1,1,8.0,27171.0,2.0,2.0,1.8368,3721.0,64.0
2004,37.0,1967.0,2,1,12.0,27171.0,,,0.9184,1369.0,144.0
2004,35.0,1969.0,2,1,17.0,49813.5,,,0.9617,1225.0,289.0
2004,62.0,1942.0,2,1,16.0,49813.5,,,0.9184,3844.0,256.0
2004,44.0,1960.0,2,1,15.0,33209.0,,2.0,0.4592,1936.0,225.0
2004,35.0,1969.0,1,1,12.0,,,,0.4592,1225.0,144.0
2004,58.0,1946.0,1,1,17.0,60380.0,,,1.7514,3364.0,289.0
2004,64.0,1940.0,2,1,10.0,9811.75,,,0.9184,4096.0,100.0
2004,69.0,1935.0,1,1,16.0,27171.0,,,0.9184,4761.0,256.0
2004,32.0,1972.0,2,1,16.0,40756.5,,,0.9184,1024.0,256.0
2004,57.0,1947.0,2,2,9.0,,1.0,2.0,1.3776,3249.0,81.0
2004,64.0,1940.0,1,1,14.0,,,,0.9184,4096.0,196.0
2004,41.0,1963.0,2,1,14.0,16604.5,,,1.8368,1681.0,196.0
2004,61.0,1943.0,2,1,15.0,3924.7,,,0.4592,3721.0,225.0
2004,42.0,1962.0,2,1,11.0,3320.9,,,0.4808,1764.0,121.0
2004,44.0,1960.0,1,2,18.0,40756.5,,2.0,1.8368,1936.0,324.0
2004,30.0,1974.0,2,1,15.0,,1.0,,1.9234,900.0,225.0
2004,67.0,1937.0,2,1,16.0,128434.60593800001,,,0.9184,4489.0,256.0
2004,20.0,1984.0,2,1,14.0,6792.75,1.0,,0.9184,400.0,196.0
